0.3586 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.5346 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
17.2174 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fea3db36c50>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fea3daea2b0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.2176 	EXP 	window1: mouseVisible = True
17.2177 	EXP 	window1: recordFrameIntervals = False
17.3833 	EXP 	window1: recordFrameIntervals = True
17.5692 	EXP 	window1: recordFrameIntervals = False
18.1603 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textWelcome', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.6745 	EXP 	Created textBlank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.1943 	EXP 	Created polygonStudy = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.0, name='polygonStudy', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
19.1951 	EXP 	Created textBlank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2051 	EXP 	Created textBeginTest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBeginTest', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press Space to Begin Test', units='height', win=Window(...), wrapWidth=1)
19.7192 	EXP 	Created textBlank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.7240 	EXP 	Created polygonTest = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.0, name='polygonTest', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
19.7250 	EXP 	Created textBlank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.7329 	EXP 	Created textThanks = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textThanks', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for participating!', units='height', win=Window(...), wrapWidth=1)
19.7477 	EXP 	textWelcome: autoDraw = True
35.6427 	DATA 	Keypress: space
35.6479 	EXP 	textWelcome: autoDraw = False
35.6479 	EXP 	textBlank: autoDraw = True
36.1407 	EXP 	Imported studyItems.xlsm as conditions, 6 conditions, 1 params
36.1411 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
36.1414 	EXP 	New trial (rep=0, index=0): {'shapeColor': 'red'}
36.1556 	EXP 	textBlank: autoDraw = False
36.1556 	EXP 	textBlank: autoDraw = False
36.1556 	EXP 	polygonStudy: autoDraw = True
48.5203 	DATA 	Keypress: space
48.5291 	EXP 	polygonStudy: autoDraw = False
48.5291 	EXP 	textBlank: autoDraw = True
49.0149 	EXP 	New trial (rep=0, index=1): {'shapeColor': 'blue'}
49.0307 	EXP 	textBlank: autoDraw = False
49.0307 	EXP 	polygonStudy: autoDraw = True
50.7838 	DATA 	Keypress: space
50.7954 	EXP 	polygonStudy: autoDraw = False
50.7954 	EXP 	textBlank: autoDraw = True
51.2816 	EXP 	New trial (rep=0, index=2): {'shapeColor': 'yellow'}
51.2987 	EXP 	textBlank: autoDraw = False
51.2987 	EXP 	polygonStudy: autoDraw = True
52.2336 	DATA 	Keypress: space
52.2459 	EXP 	polygonStudy: autoDraw = False
52.2459 	EXP 	textBlank: autoDraw = True
52.7305 	EXP 	New trial (rep=0, index=3): {'shapeColor': 'purple'}
52.7459 	EXP 	textBlank: autoDraw = False
52.7459 	EXP 	textBlank: autoDraw = False
52.7459 	EXP 	polygonStudy: autoDraw = True
53.7840 	DATA 	Keypress: space
53.7954 	EXP 	polygonStudy: autoDraw = False
53.7954 	EXP 	textBlank: autoDraw = True
54.2817 	EXP 	New trial (rep=0, index=4): {'shapeColor': 'black'}
54.2954 	EXP 	textBlank: autoDraw = False
54.2954 	EXP 	polygonStudy: autoDraw = True
55.5000 	DATA 	Keypress: space
55.5116 	EXP 	polygonStudy: autoDraw = False
55.5116 	EXP 	textBlank: autoDraw = True
55.9956 	EXP 	New trial (rep=0, index=5): {'shapeColor': 'green'}
56.0122 	EXP 	textBlank: autoDraw = False
56.0122 	EXP 	textBlank: autoDraw = False
56.0122 	EXP 	polygonStudy: autoDraw = True
57.2341 	DATA 	Keypress: space
57.2453 	EXP 	polygonStudy: autoDraw = False
57.2453 	EXP 	textBlank: autoDraw = True
57.7465 	EXP 	textBlank: autoDraw = False
57.7465 	EXP 	textBlank: autoDraw = False
57.7465 	EXP 	textBeginTest: autoDraw = True
62.4824 	DATA 	Keypress: space
62.4949 	EXP 	textBeginTest: autoDraw = False
62.4949 	EXP 	textBlank: autoDraw = True
62.9863 	EXP 	Imported studyItems.xlsm as conditions, 8 conditions, 1 params
62.9868 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
62.9871 	EXP 	New trial (rep=0, index=0): {'shapeColor': 'red'}
62.9963 	EXP 	textBlank: autoDraw = False
62.9963 	EXP 	textBlank: autoDraw = False
62.9963 	EXP 	polygonTest: autoDraw = True
65.9944 	EXP 	polygonTest: autoDraw = False
65.9944 	EXP 	polygonTest: autoDraw = False
65.9944 	EXP 	textBlank: autoDraw = True
66.4787 	EXP 	New trial (rep=0, index=1): {'shapeColor': 'orange'}
66.4953 	EXP 	textBlank: autoDraw = False
66.4953 	EXP 	textBlank: autoDraw = False
66.4953 	EXP 	polygonTest: autoDraw = True
69.5100 	EXP 	polygonTest: autoDraw = False
69.5100 	EXP 	textBlank: autoDraw = True
69.9953 	EXP 	New trial (rep=0, index=2): {'shapeColor': 'yellow'}
70.0144 	EXP 	textBlank: autoDraw = False
70.0144 	EXP 	polygonTest: autoDraw = True
73.0108 	EXP 	polygonTest: autoDraw = False
73.0108 	EXP 	textBlank: autoDraw = True
73.4939 	EXP 	New trial (rep=0, index=3): {'shapeColor': 'green'}
73.5094 	EXP 	textBlank: autoDraw = False
73.5094 	EXP 	polygonTest: autoDraw = True
76.5094 	EXP 	polygonTest: autoDraw = False
76.5094 	EXP 	textBlank: autoDraw = True
76.9978 	EXP 	New trial (rep=0, index=4): {'shapeColor': 'black'}
77.0093 	EXP 	textBlank: autoDraw = False
77.0093 	EXP 	polygonTest: autoDraw = True
80.0088 	EXP 	polygonTest: autoDraw = False
80.0088 	EXP 	textBlank: autoDraw = True
80.4938 	EXP 	New trial (rep=0, index=5): {'shapeColor': 'purple'}
80.5093 	EXP 	textBlank: autoDraw = False
80.5093 	EXP 	polygonTest: autoDraw = True
83.5086 	EXP 	polygonTest: autoDraw = False
